wid,arm,genome,contig,start,gc,L,span_start,placement,cds_frac,exact,tok_acc,nt_acc,max_run_nt,logp_true
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,1,256,random,,0,0.0,0.8333333333333334,5,-5.685
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,1,42,random,,0,0.0,0.0,0,-7.1249
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,72,random,,0,0.0,0.6666666666666666,5,-5.0933
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,148,random,,0,0.5,0.75,7,-5.3169
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,489,random,,0,0.0,0.16666666666666666,1,-10.4219
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,49,random,,0,0.0,0.25,1,-7.2404
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,160,random,,0,0.0,0.4166666666666667,2,-9.8332
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,2,176,random,,0,0.0,0.4166666666666667,2,-6.4871
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,200,random,,0,0.0,0.26666666666666666,3,-6.8318
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,141,random,,0,0.0,0.4666666666666667,4,-6.7945
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,278,random,,0,0.0,0.23333333333333334,4,-7.7671
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,29,random,,0,0.0,0.13333333333333333,1,-7.0375
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,384,random,,0,0.0,0.5,5,-7.556
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,5,147,random,,0,0.0,0.43333333333333335,4,-5.8843
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,38,random,,0,0.0,0.18333333333333332,3,-8.3244
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,194,random,,0,0.2,0.6166666666666667,8,-5.7613
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,388,random,,0,0.0,0.3333333333333333,4,-7.7998
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,81,random,,0,0.1,0.5333333333333333,8,-6.5975
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,109,random,,0,0.0,0.31666666666666665,4,-8.2434
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,10,19,random,,0,0.0,0.2,1,-8.5773
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,8,random,,0,0.0,0.25,3,-7.8288
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,122,random,,0,0.05,0.375,6,-7.5387
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,97,random,,0,0.0,0.25833333333333336,3,-7.9781
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,192,random,,0,0.05,0.4583333333333333,10,-6.4966
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,235,random,,0,0.0,0.36666666666666664,6,-7.373
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,20,204,random,,0,0.0,0.45,4,-7.0071
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,9,random,,0,0.0,0.2916666666666667,5,-7.9548
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,421,random,,0,0.025,0.325,6,-7.7322
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,213,random,,0,0.0,0.2708333333333333,6,-7.5239
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,303,random,,0,0.0,0.3333333333333333,6,-8.0661
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,436,random,,0,0.0,0.31666666666666665,5,-7.836
98,member,Agitococcus,NZ_QAON01000025.1,6468,0.3873,40,259,random,,0,0.0,0.3625,5,-8.1873
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,470,random,,0,0.0,0.5,3,-8.0645
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,252,random,,0,0.0,0.3333333333333333,1,-6.3458
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,373,random,,0,0.0,0.3333333333333333,1,-5.9582
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,280,random,,0,0.0,0.3333333333333333,1,-7.857
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,93,random,,0,0.0,0.5,2,-6.9255
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,1,255,random,,0,0.0,0.3333333333333333,2,-7.5554
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,462,random,,0,0.0,0.3333333333333333,2,-8.5654
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,476,random,,0,0.0,0.25,1,-7.713
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,473,random,,0,0.0,0.16666666666666666,2,-9.0152
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,304,random,,0,0.0,0.25,1,-8.0998
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,159,random,,0,0.0,0.16666666666666666,1,-8.5606
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,2,281,random,,0,0.0,0.4166666666666667,2,-8.1067
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,319,random,,0,0.0,0.2,2,-8.4296
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,145,random,,0,0.0,0.2,3,-7.2149
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,468,random,,0,0.0,0.16666666666666666,3,-8.8479
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,273,random,,0,0.0,0.36666666666666664,2,-7.6017
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,176,random,,0,0.2,0.3333333333333333,7,-7.9446
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,5,231,random,,0,0.0,0.5333333333333333,3,-7.2597
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,58,random,,0,0.0,0.26666666666666666,3,-8.1729
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,297,random,,0,0.0,0.31666666666666665,3,-7.8454
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,170,random,,0,0.0,0.38333333333333336,4,-7.7333
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,449,random,,0,0.0,0.21666666666666667,3,-8.1153
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,150,random,,0,0.0,0.3333333333333333,3,-7.6709
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,10,124,random,,0,0.0,0.31666666666666665,3,-7.6524
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,287,random,,0,0.0,0.36666666666666664,4,-8.0137
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,151,random,,0,0.0,0.31666666666666665,5,-8.0948
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,167,random,,0,0.0,0.2833333333333333,4,-8.2121
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,189,random,,0,0.0,0.31666666666666665,3,-7.7864
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,327,random,,0,0.0,0.30833333333333335,3,-7.831
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,20,133,random,,0,0.0,0.2833333333333333,2,-7.6369
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,410,random,,0,0.0,0.3,5,-8.1411
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,163,random,,0,0.0,0.3541666666666667,6,-7.9996
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,351,random,,0,0.0,0.3333333333333333,5,-7.9411
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,423,random,,0,0.0,0.32083333333333336,5,-8.0337
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,315,random,,0,0.0,0.35833333333333334,5,-7.9515
99,member,Salibacter,NZ_WACR01000014.1,34938,0.4,40,175,random,,0,0.0,0.3416666666666667,6,-7.7737
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,237,random,,0,0.0,0.6666666666666666,3,-8.9029
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,82,random,,0,0.0,0.16666666666666666,1,-7.8343
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,357,random,,0,0.0,0.3333333333333333,1,-6.5553
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,89,random,,0,0.0,0.3333333333333333,1,-8.0618
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,352,random,,0,0.0,0.16666666666666666,1,-6.709
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,1,252,random,,0,0.0,0.3333333333333333,2,-7.857
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,183,random,,0,0.0,0.4166666666666667,2,-7.336
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,325,random,,0,0.0,0.16666666666666666,1,-8.6762
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,419,random,,0,0.0,0.5,4,-7.8002
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,377,random,,0,0.0,0.16666666666666666,1,-8.653
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,354,random,,0,0.0,0.25,1,-8.1766
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,2,60,random,,0,0.0,0.4166666666666667,2,-8.2174
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,75,random,,0,0.0,0.36666666666666664,3,-8.2521
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,390,random,,0,0.0,0.26666666666666666,3,-7.2675
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,229,random,,0,0.0,0.5,3,-6.7643
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,472,random,,0,0.0,0.3,2,-6.8727
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,70,random,,0,0.0,0.26666666666666666,3,-7.6137
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,5,126,random,,0,0.0,0.3,1,-8.1897
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,242,random,,0,0.0,0.3,2,-8.0639
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,101,random,,0,0.0,0.3333333333333333,3,-8.1118
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,221,random,,0,0.0,0.48333333333333334,5,-7.4178
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,168,random,,0,0.0,0.4166666666666667,4,-7.7595
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,47,random,,0,0.0,0.18333333333333332,2,-8.2773
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,10,347,random,,0,0.0,0.31666666666666665,4,-7.5975
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,373,random,,0,0.0,0.30833333333333335,4,-7.909
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,44,random,,0,0.0,0.2833333333333333,4,-8.3025
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,426,random,,0,0.0,0.2916666666666667,3,-7.6154
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,201,random,,0,0.0,0.3333333333333333,3,-7.6051
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,344,random,,0,0.0,0.30833333333333335,5,-7.9324
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,20,192,random,,0,0.0,0.375,4,-7.7334
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,285,random,,0,0.0,0.31666666666666665,4,-8.2009
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,424,random,,0,0.0,0.2708333333333333,5,-7.9949
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,187,random,,0,0.025,0.38333333333333336,7,-7.9059
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,143,random,,0,0.0,0.32083333333333336,4,-8.0791
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,261,random,,0,0.0,0.3125,5,-8.0297
111,member,Salibacter,NZ_WACR01000009.1,96090,0.4477,40,278,random,,0,0.0,0.30833333333333335,4,-8.0273
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,85,random,,0,0.0,0.8333333333333334,4,-0.9931
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,359,random,,0,0.0,0.5,2,-7.4624
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,439,random,,0,0.0,0.0,0,-7.1802
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,76,random,,1,1.0,1.0,6,-1.3142
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,41,random,,0,0.0,0.16666666666666666,1,-5.9675
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,1,217,random,,0,0.0,0.16666666666666666,1,-8.9765
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,208,random,,0,0.0,0.3333333333333333,2,-7.155
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,347,random,,0,0.0,0.08333333333333333,1,-8.9925
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,430,random,,0,0.0,0.25,2,-8.344
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,301,random,,0,0.0,0.16666666666666666,2,-8.2378
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,188,random,,0,0.0,0.16666666666666666,1,-7.4235
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,2,319,random,,0,0.0,0.25,2,-8.1754
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,311,random,,0,0.0,0.23333333333333334,2,-8.4601
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,216,random,,0,0.0,0.3,2,-7.843
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,181,random,,0,0.0,0.36666666666666664,4,-7.6828
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,253,random,,0,0.0,0.3333333333333333,3,-7.4004
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,18,random,,0,0.0,0.3,2,-8.0639
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,5,435,random,,0,0.0,0.43333333333333335,3,-7.2177
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,351,random,,0,0.0,0.25,2,-6.9618
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,59,random,,0,0.0,0.2,2,-8.2573
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,185,random,,0,0.0,0.38333333333333336,8,-8.113
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,83,random,,0,0.0,0.36666666666666664,4,-7.4725
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,83,random,,0,0.0,0.36666666666666664,4,-7.4725
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,10,12,random,,0,0.0,0.25,3,-7.9458
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,373,random,,0,0.0,0.3333333333333333,5,-7.7384
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,266,random,,0,0.0,0.31666666666666665,4,-7.6076
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,340,random,,0,0.0,0.3333333333333333,5,-7.5405
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,85,random,,0,0.0,0.325,6,-7.6946
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,12,random,,0,0.0,0.25,3,-8.4194
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,20,155,random,,0,0.0,0.26666666666666666,3,-7.9747
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,103,random,,0,0.0,0.23333333333333334,4,-8.0359
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,450,random,,0,0.0,0.2833333333333333,5,-7.7568
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,301,random,,0,0.0,0.24166666666666667,3,-8.0447
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,375,random,,0,0.0,0.30416666666666664,5,-7.593
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,152,random,,0,0.0,0.3625,9,-7.8668
114,member,Tolypothrix,NZ_JHEG04000001.1,2179014,0.4593,40,44,random,,0,0.025,0.30416666666666664,11,-7.8711
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,122,random,,0,0.0,0.6666666666666666,4,-6.5285
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,91,random,,0,0.0,0.16666666666666666,1,-8.7839
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,251,random,,0,0.0,0.5,2,-7.9338
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,431,random,,0,0.0,0.3333333333333333,1,-9.095
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,108,random,,0,0.0,0.8333333333333334,5,-7.1439
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,1,470,random,,0,0.0,0.3333333333333333,1,-7.4421
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,398,random,,0,0.0,0.4166666666666667,3,-7.0087
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,466,random,,0,0.0,0.25,1,-8.0063
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,123,random,,0,0.0,0.4166666666666667,2,-6.748
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,252,random,,0,0.0,0.25,2,-9.0045
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,62,random,,0,0.0,0.3333333333333333,2,-8.2183
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,2,296,random,,0,0.0,0.25,1,-9.2409
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,166,random,,0,0.0,0.2,1,-8.1806
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,151,random,,0,0.0,0.4,5,-8.3984
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,451,random,,0,0.0,0.2,2,-8.1926
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,270,random,,0,0.0,0.26666666666666666,2,-8.3962
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,461,random,,0,0.0,0.3,2,-8.2906
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,5,157,random,,0,0.0,0.43333333333333335,3,-7.6657
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,296,random,,0,0.0,0.23333333333333334,3,-8.4336
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,245,random,,0,0.0,0.2,2,-8.6032
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,353,random,,0,0.0,0.3333333333333333,4,-7.7638
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,158,random,,0,0.0,0.21666666666666667,2,-8.1265
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,315,random,,0,0.0,0.3333333333333333,7,-8.1349
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,10,92,random,,0,0.0,0.35,4,-8.1934
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,44,random,,0,0.0,0.2833333333333333,2,-8.2532
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,449,random,,0,0.0,0.30833333333333335,6,-8.2069
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,406,random,,0,0.0,0.31666666666666665,5,-8.065
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,444,random,,0,0.0,0.3,7,-8.331
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,445,random,,0,0.0,0.275,7,-8.5345
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,20,18,random,,0,0.0,0.2833333333333333,5,-8.6385
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,249,random,,0,0.0,0.22916666666666666,4,-8.4059
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,130,random,,0,0.0,0.2833333333333333,6,-8.206
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,357,random,,0,0.0,0.29583333333333334,5,-8.0631
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,428,random,,0,0.0,0.2625,6,-8.2409
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,173,random,,0,0.0,0.2791666666666667,4,-7.9922
116,member,Sulfobacillus,NZ_JH806613.1,304548,0.4633,40,291,random,,0,0.0,0.29583333333333334,6,-8.2339
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,72,random,,0,0.0,0.3333333333333333,1,-7.4738
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,430,random,,0,0.0,0.3333333333333333,1,-8.6984
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,138,random,,0,0.0,0.3333333333333333,1,-7.2644
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,84,random,,0,0.0,0.5,3,-5.9759
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,92,random,,0,0.0,0.16666666666666666,1,-7.5115
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,1,299,random,,0,0.0,0.5,1,-6.9563
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,403,random,,0,0.0,0.3333333333333333,1,-8.3321
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,181,random,,0,0.0,0.5,4,-6.512
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,313,random,,0,0.0,0.16666666666666666,2,-8.8196
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,255,random,,0,0.0,0.3333333333333333,3,-7.115
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,64,random,,0,0.0,0.3333333333333333,3,-7.0248
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,2,153,random,,0,0.0,0.5,3,-6.946
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,5,471,random,,0,0.0,0.26666666666666666,2,-7.9401
117,member,Abiotrophia,NZ_KI535340.1,799020,0.4593,5,342,random,,0,0.0,0.36666666666666664,2,-7.7786
